node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
9086,9085,13,12,57,56,56,0
9087,9084,52,52,65,87,95,0
9088,9087,12,52,52,65,87,0
9089,9088,13,12,57,56,56,0
9090,9087,12,52,52,65,87,0
9091,9090,13,12,57,56,56,0
9092,9087,12,52,52,65,87,0
9093,9092,13,12,57,56,56,0
9094,9084,0,52,65,87,95,0
9095,8430,87,95,100,100,100,0
9096,9095,89,87,95,100,100,0
9097,9096,90,89,87,95,100,0
9098,9096,90,89,87,95,100,0
9099,9095,76,87,95,100,100,0
9100,9099,55,76,87,95,100,0
9101,9100,12,55,76,87,95,0
9102,9101,13,12,57,56,56,0
9103,9100,13,12,57,56,56,0
9104,9099,91,76,87,95,100,0
9105,9104,52,91,76,87,95,0
9106,9105,55,52,91,76,87,0
9107,9106,52,55,52,91,76,0
9108,9107,12,52,55,52,91,0
9109,9108,13,12,57,56,56,0
9110,9107,12,52,55,52,91,0
9111,9110,13,12,57,56,56,0
9112,9106,13,12,57,56,56,0
9113,9105,55,52,91,76,87,0
9114,9113,55,55,52,91,76,0
9115,9114,12,55,55,52,91,0
9116,9115,13,12,57,56,56,0
9117,9114,13,12,57,56,56,0
9118,9113,13,12,57,56,56,0
9119,9099,91,76,87,95,100,0
9120,9119,52,91,76,87,95,0
9121,9120,12,52,91,76,87,0
9122,9121,13,12,57,56,56,0
9123,9120,52,52,91,76,87,0
9124,9123,12,52,52,91,76,0
9125,9124,13,12,57,56,56,0
9126,9123,6,52,52,91,76,0
9127,9126,12,6,52,52,91,0
9128,9127,13,12,57,56,56,0
9129,9126,13,12,57,56,56,0
9130,9120,53,52,91,76,87,0
9131,9130,55,53,52,91,76,0
9132,9131,55,55,53,52,91,0
9133,9132,12,55,55,53,52,0
9134,9133,13,12,57,56,56,0
9135,9132,13,12,57,56,56,0
9136,9131,13,12,57,56,56,0
9137,8430,87,95,100,100,100,0
9138,9137,89,87,95,100,100,0
9139,9138,90,89,87,95,100,0
9140,9138,90,89,87,95,100,0
9141,9137,67,87,95,100,100,0
9142,9141,55,67,87,95,100,0
9143,9142,12,55,67,87,95,0
9144,9143,13,12,57,56,56,0
9145,9142,14,12,64,60,91,0
9146,9141,25,24,24,65,87,0
9147,9141,52,67,87,95,100,0
9148,9147,55,52,67,87,95,0
9149,9148,12,55,52,67,87,0
9150,9149,13,12,57,56,56,0
9151,9148,13,12,57,56,56,0
9152,9147,12,52,67,87,95,0
9153,9152,13,12,57,56,56,0
9154,9137,17,87,95,100,100,0
9155,9154,52,17,87,95,100,0
9156,9155,55,52,17,87,95,0
9157,9156,12,55,52,17,87,0
9158,9157,13,12,57,56,56,0
9159,9156,13,12,57,56,56,0
9160,8430,87,95,100,100,100,0
9161,9160,89,87,95,100,100,0
9162,9161,90,89,87,95,100,0
9163,9161,90,89,87,95,100,0
9164,9160,65,87,95,100,100,0
9165,9164,12,65,87,95,100,0
9166,9165,14,12,64,60,91,0
9167,9164,55,65,87,95,100,0
9168,9167,12,55,65,87,95,0
9169,9168,13,12,57,56,56,0
9170,9167,13,12,57,56,56,0
9171,9160,65,87,95,100,100,0
9172,9171,12,65,87,95,100,0
9173,9172,14,12,64,60,91,0
9174,9171,55,65,87,95,100,0
9175,9174,12,55,65,87,95,0
9176,9175,13,12,57,56,56,0
9177,9174,13,12,57,56,56,0
9178,9160,65,87,95,100,100,0
9179,9178,55,65,87,95,100,0
9180,9179,12,55,65,87,95,0
9181,9180,13,12,57,56,56,0
